location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Ukraine,UKR,2021-03-02,6888,6888,,1983,1122,0.02,0.02,,26
Ukraine,UKR,2021-03-03,9568,9568,,2680,1344,0.02,0.02,,31
Ukraine,UKR,2021-03-04,12481,12481,,2913,1592,0.03,0.03,,36
Ukraine,UKR,2021-03-05,15758,15758,,3277,1815,0.04,0.04,,42
Ukraine,UKR,2021-03-06,17037,17037,,1279,1985,0.04,0.04,,45
Ukraine,UKR,2021-03-07,17947,17947,,910,1989,0.04,0.04,,45
Ukraine,UKR,2021-03-08,19118,19118,,1171,2030,0.04,0.04,,46
Ukraine,UKR,2021-03-09,23480,23480,,4362,2370,0.05,0.05,,54
Ukraine,UKR,2021-03-10,29378,29378,,5898,2830,0.07,0.07,,65
Ukraine,UKR,2021-03-11,38237,38237,,8859,3679,0.09,0.09,,84
Ukraine,UKR,2021-03-12,47541,47541,,9304,4540,0.11,0.11,,104
Ukraine,UKR,2021-03-13,51137,51137,,3596,4871,0.12,0.12,,111
Ukraine,UKR,2021-03-14,53155,53155,,2018,5030,0.12,0.12,,115
Ukraine,UKR,2021-03-15,62083,62083,,8928,6138,0.14,0.14,,140
Ukraine,UKR,2021-03-16,,,,,7703,,,,176
Ukraine,UKR,2021-03-17,92714,92713,1,,9048,0.21,0.21,0.0,207
Ukraine,UKR,2021-03-18,,,,,8613,,,,197
Ukraine,UKR,2021-03-19,104342,104341,1,,8114,0.24,0.24,0.0,186
Ukraine,UKR,2021-03-20,108310,108309,1,3968,8168,0.25,0.25,0.0,187
Ukraine,UKR,2021-03-21,111025,111024,1,2715,8267,0.25,0.25,0.0,189
Ukraine,UKR,2021-03-22,121929,121928,1,10904,8549,0.28,0.28,0.0,195
Ukraine,UKR,2021-03-23,155587,155586,1,33658,11170,0.36,0.36,0.0,255
Ukraine,UKR,2021-03-24,,,,,11602,,,,265
Ukraine,UKR,2021-03-25,192264,192263,1,,13391,0.44,0.44,0.0,306
Ukraine,UKR,2021-03-26,,,,,12856,,,,294
Ukraine,UKR,2021-03-27,,,,,12584,,,,288
Ukraine,UKR,2021-03-28,198465,198464,1,,12491,0.45,0.45,0.0,286
Ukraine,UKR,2021-03-29,212898,212896,2,14433,12996,0.49,0.49,0.0,297
Ukraine,UKR,2021-03-30,231566,231564,2,18668,10854,0.53,0.53,0.0,248
Ukraine,UKR,2021-03-31,248736,248734,2,17170,10687,0.57,0.57,0.0,244
Ukraine,UKR,2021-04-01,267835,267833,2,19099,10796,0.61,0.61,0.0,247
Ukraine,UKR,2021-04-02,286647,286645,2,18812,13188,0.66,0.66,0.0,302
Ukraine,UKR,2021-04-03,,,,,13263,,,,303
Ukraine,UKR,2021-04-04,291826,291824,2,,13337,0.67,0.67,0.0,305
Ukraine,UKR,2021-04-05,304682,304680,2,12856,13112,0.7,0.7,0.0,300
Ukraine,UKR,2021-04-06,320265,320263,2,15583,12671,0.73,0.73,0.0,290
Ukraine,UKR,2021-04-07,334578,334576,2,14313,12263,0.77,0.77,0.0,280
Ukraine,UKR,2021-04-08,353147,353142,5,18569,12187,0.81,0.81,0.0,279
Ukraine,UKR,2021-04-09,373005,373000,5,19858,12337,0.85,0.85,0.0,282
Ukraine,UKR,2021-04-10,377053,377048,5,4048,12545,0.86,0.86,0.0,287
Ukraine,UKR,2021-04-11,378269,378264,5,1216,12349,0.86,0.86,0.0,282
Ukraine,UKR,2021-04-12,388404,388399,5,10135,11960,0.89,0.89,0.0,273
Ukraine,UKR,2021-04-13,403556,403551,5,15152,11899,0.92,0.92,0.0,272
Ukraine,UKR,2021-04-14,419300,419295,5,15744,12103,0.96,0.96,0.0,277
Ukraine,UKR,2021-04-15,432820,432815,5,13520,11382,0.99,0.99,0.0,260
Ukraine,UKR,2021-04-16,445864,445859,5,13044,10408,1.02,1.02,0.0,238
Ukraine,UKR,2021-04-17,449197,449192,5,3333,10306,1.03,1.03,0.0,236
Ukraine,UKR,2021-04-18,450650,450645,5,1453,10340,1.03,1.03,0.0,236
Ukraine,UKR,2021-04-19,462794,462789,5,12144,10627,1.06,1.06,0.0,243
Ukraine,UKR,2021-04-20,477836,477831,5,15042,10611,1.09,1.09,0.0,243
Ukraine,UKR,2021-04-21,491880,491875,5,14044,10369,1.12,1.12,0.0,237
Ukraine,UKR,2021-04-22,508049,508044,5,16169,10747,1.16,1.16,0.0,246
Ukraine,UKR,2021-04-23,522388,522383,5,14339,10932,1.19,1.19,0.0,250
Ukraine,UKR,2021-04-24,,,,,10859,,,,248
Ukraine,UKR,2021-04-25,528033,528028,5,,11055,1.21,1.21,0.0,253
Ukraine,UKR,2021-04-26,539133,539124,9,11100,10906,1.23,1.23,0.0,249
Ukraine,UKR,2021-04-27,558723,558714,9,19590,11555,1.28,1.28,0.0,264
Ukraine,UKR,2021-04-28,629192,629182,10,70469,19616,1.44,1.44,0.0,449
Ukraine,UKR,2021-04-29,702568,702438,130,73376,27788,1.61,1.61,0.0,635
Ukraine,UKR,2021-04-30,752553,752293,260,49985,32881,1.72,1.72,0.0,752
Ukraine,UKR,2021-05-01,755214,754924,290,2661,32858,1.73,1.73,0.0,751
Ukraine,UKR,2021-05-02,755391,755101,290,177,32480,1.73,1.73,0.0,743
Ukraine,UKR,2021-05-03,756310,756020,290,919,31025,1.73,1.73,0.0,709
Ukraine,UKR,2021-05-04,759735,759432,303,3425,28716,1.74,1.74,0.0,657
Ukraine,UKR,2021-05-05,784229,783810,419,24494,22148,1.79,1.79,0.0,506
Ukraine,UKR,2021-05-06,822196,821768,428,37967,17090,1.88,1.88,0.0,391
Ukraine,UKR,2021-05-07,858242,857796,446,36046,15098,1.96,1.96,0.0,345
Ukraine,UKR,2021-05-08,863085,862639,446,4843,15410,1.97,1.97,0.0,352
Ukraine,UKR,2021-05-09,,,,,15613,,,,357
Ukraine,UKR,2021-05-10,866283,865588,695,,15710,1.98,1.98,0.0,359
Ukraine,UKR,2021-05-11,884547,882619,1928,18264,17830,2.02,2.02,0.0,408
Ukraine,UKR,2021-05-12,904933,901105,3828,20386,17243,2.07,2.06,0.01,394
Ukraine,UKR,2021-05-13,926520,918162,8358,21587,14903,2.12,2.1,0.02,341
Ukraine,UKR,2021-05-14,950158,936497,13661,23638,13131,2.17,2.14,0.03,300
Ukraine,UKR,2021-05-15,956322,939236,17086,6164,13320,2.19,2.15,0.04,305
Ukraine,UKR,2021-05-16,958552,940158,18394,2230,13410,2.19,2.15,0.04,307
Ukraine,UKR,2021-05-17,975784,948330,27454,17232,15643,2.23,2.17,0.06,358
Ukraine,UKR,2021-05-18,994872,957346,37526,19088,15761,2.27,2.19,0.09,360
Ukraine,UKR,2021-05-19,1012815,964745,48070,17943,15412,2.32,2.21,0.11,352
Ukraine,UKR,2021-05-20,1031728,971032,60696,18913,15030,2.36,2.22,0.14,344
Ukraine,UKR,2021-05-21,1049311,977009,72302,17583,14165,2.4,2.23,0.17,324
Ukraine,UKR,2021-05-22,1052814,978031,74783,3503,13785,2.41,2.24,0.17,315
Ukraine,UKR,2021-05-23,1054139,978352,75787,1325,13655,2.41,2.24,0.17,312
Ukraine,UKR,2021-05-24,1068195,981970,86225,14056,13202,2.44,2.25,0.2,302
Ukraine,UKR,2021-05-25,1084582,987191,97391,16387,12816,2.48,2.26,0.22,293
Ukraine,UKR,2021-05-26,1099713,992189,107524,15131,12414,2.51,2.27,0.25,284
Ukraine,UKR,2021-05-27,1116006,999072,116934,16293,12040,2.55,2.28,0.27,275
Ukraine,UKR,2021-05-28,1132821,1008857,123964,16815,11930,2.59,2.31,0.28,273
Ukraine,UKR,2021-05-29,1141413,1015976,125437,8592,12657,2.61,2.32,0.29,289
Ukraine,UKR,2021-05-30,1147581,1021804,125777,6168,13349,2.62,2.34,0.29,305
Ukraine,UKR,2021-05-31,1161518,1032036,129482,13937,13332,2.66,2.36,0.3,305
Ukraine,UKR,2021-06-01,1180402,1047894,132508,18884,13689,2.7,2.4,0.3,313
Ukraine,UKR,2021-06-02,1214883,1076793,138090,34481,16453,2.78,2.46,0.32,376
Ukraine,UKR,2021-06-03,1265723,1123661,142062,50840,21388,2.89,2.57,0.32,489
Ukraine,UKR,2021-06-04,1323163,1177371,145792,57440,27192,3.03,2.69,0.33,622
Ukraine,UKR,2021-06-05,1363264,1216600,146664,40101,31693,3.12,2.78,0.34,725
Ukraine,UKR,2021-06-06,1388124,1241006,147118,24860,34363,3.17,2.84,0.34,786
Ukraine,UKR,2021-06-07,1436285,1284143,152142,48161,39252,3.28,2.94,0.35,898
Ukraine,UKR,2021-06-08,1489446,1328068,161378,53161,44149,3.41,3.04,0.37,1009
Ukraine,UKR,2021-06-09,1545019,1364566,180453,55573,47162,3.53,3.12,0.41,1078
Ukraine,UKR,2021-06-10,1599348,1395310,204038,54329,47661,3.66,3.19,0.47,1090
Ukraine,UKR,2021-06-11,1661410,1430990,230420,62062,48321,3.8,3.27,0.53,1105
Ukraine,UKR,2021-06-12,1696280,1459374,236906,34870,47574,3.88,3.34,0.54,1088
United Arab Emirates,ARE,2021-01-05,826301,,,,,8.35,,,
United Arab Emirates,ARE,2021-01-06,826301,,,0,0,8.35,,,0
United Arab Emirates,ARE,2021-01-07,887697,,,61396,30698,8.98,,,3104
United Arab Emirates,ARE,2021-01-08,941556,,,53859,38418,9.52,,,3884
United Arab Emirates,ARE,2021-01-09,1020349,,,78793,48512,10.32,,,4905
United Arab Emirates,ARE,2021-01-10,1086568,836568,250000,66219,52053,10.99,8.46,2.53,5263
United Arab Emirates,ARE,2021-01-11,1167251,,,80683,56825,11.8,,,5745
United Arab Emirates,ARE,2021-01-12,1275652,,,108401,64193,12.9,,,6490
United Arab Emirates,ARE,2021-01-13,1394580,,,118928,81183,14.1,,,8208
United Arab Emirates,ARE,2021-01-14,1527833,,,133253,91448,15.45,,,9246
United Arab Emirates,ARE,2021-01-15,1665987,,,138154,103490,16.84,,,10464
United Arab Emirates,ARE,2021-01-16,1797926,,,131939,111082,18.18,,,11231
United Arab Emirates,ARE,2021-01-17,1882778,,,84852,113744,19.04,,,11500
United Arab Emirates,ARE,2021-01-18,1971521,,,88743,114896,19.93,,,11617
United Arab Emirates,ARE,2021-01-19,2065367,,,93846,112816,20.88,,,11407
United Arab Emirates,ARE,2021-01-20,2161150,,,95783,109510,21.85,,,11072
United Arab Emirates,ARE,2021-01-21,2246069,,,84919,102605,22.71,,,10374
United Arab Emirates,ARE,2021-01-22,2339073,,,93004,96155,23.65,,,9722
United Arab Emirates,ARE,2021-01-23,2426793,,,87720,89838,24.54,,,9083
United Arab Emirates,ARE,2021-01-24,2487784,,,60991,86429,25.15,,,8739
United Arab Emirates,ARE,2021-01-25,2571086,,,83302,85652,26.0,,,8660
United Arab Emirates,ARE,2021-01-26,2677675,,,106589,87473,27.07,,,8844
United Arab Emirates,ARE,2021-01-27,2764445,,,86770,86185,27.95,,,8714
United Arab Emirates,ARE,2021-01-28,2868645,,,104200,88939,29.0,,,8992
United Arab Emirates,ARE,2021-01-29,3006601,,,137956,95361,30.4,,,9642
United Arab Emirates,ARE,2021-01-30,3114162,,,107561,98196,31.49,,,9928
United Arab Emirates,ARE,2021-01-31,3334162,,,220000,120911,33.71,,,12225
United Arab Emirates,ARE,2021-02-01,3440777,,,106615,124242,34.79,,,12562
United Arab Emirates,ARE,2021-02-02,3564517,,,123740,126692,36.04,,,12810
United Arab Emirates,ARE,2021-02-03,3691591,,,127074,132449,37.32,,,13392
United Arab Emirates,ARE,2021-02-04,3849374,,,157783,140104,38.92,,,14166
United Arab Emirates,ARE,2021-02-05,4008160,,,158786,143080,40.53,,,14467
United Arab Emirates,ARE,2021-02-06,4201347,,,193187,155312,42.48,,,15703
United Arab Emirates,ARE,2021-02-07,4313868,,,112521,139958,43.62,,,14151
United Arab Emirates,ARE,2021-02-08,4413649,,,99781,138982,44.63,,,14052
United Arab Emirates,ARE,2021-02-09,4527144,,,113495,137518,45.77,,,13904
United Arab Emirates,ARE,2021-02-10,4684658,,,157514,141867,47.37,,,14344
United Arab Emirates,ARE,2021-02-11,4792208,,,107550,134691,48.45,,,13618
United Arab Emirates,ARE,2021-02-12,4901795,,,109587,127662,49.56,,,12908
United Arab Emirates,ARE,2021-02-13,5005264,,,103469,114845,50.61,,,11612
United Arab Emirates,ARE,2021-02-14,5055231,,,49967,105909,51.11,,,10708
United Arab Emirates,ARE,2021-02-15,5086835,,,31604,96169,51.43,,,9723
United Arab Emirates,ARE,2021-02-16,5198725,,,111890,95940,52.56,,,9700
United Arab Emirates,ARE,2021-02-17,5284406,,,85681,85678,53.43,,,8663
United Arab Emirates,ARE,2021-02-18,5373730,,,89324,83075,54.33,,,8400
United Arab Emirates,ARE,2021-02-19,5466831,,,93101,80719,55.27,,,8161
United Arab Emirates,ARE,2021-02-20,5553391,,,86560,78304,56.15,,,7917
United Arab Emirates,ARE,2021-02-21,5554342,,,951,71302,56.16,,,7209
United Arab Emirates,ARE,2021-02-22,5557793,,,3451,67280,56.19,,,6803
United Arab Emirates,ARE,2021-02-23,5668264,3480415,2187849,110471,67077,57.31,35.19,22.12,6782
United Arab Emirates,ARE,2021-02-24,5761463,,,93199,68151,58.25,,,6891
United Arab Emirates,ARE,2021-02-25,5846036,,,84573,67472,59.11,,,6822
United Arab Emirates,ARE,2021-02-26,5933299,,,87263,66638,59.99,,,6738
United Arab Emirates,ARE,2021-02-27,6015089,,,81790,65957,60.82,,,6669
United Arab Emirates,ARE,2021-02-28,6020461,,,5372,66588,60.87,,,6733
United Arab Emirates,ARE,2021-03-01,6028417,,,7956,67232,60.95,,,6798
United Arab Emirates,ARE,2021-03-02,6094956,,,66539,60956,61.62,,,6163
United Arab Emirates,ARE,2021-03-03,6168330,,,73374,58124,62.37,,,5877
United Arab Emirates,ARE,2021-03-04,6204004,,,35674,51138,62.73,,,5170
United Arab Emirates,ARE,2021-03-05,6235316,,,31312,43145,63.04,,,4362
United Arab Emirates,ARE,2021-03-06,6265860,,,30544,35824,63.35,,,3622
United Arab Emirates,ARE,2021-03-07,6273009,,,7149,36078,63.43,,,3648
United Arab Emirates,ARE,2021-03-08,6287751,,,14742,37048,63.57,,,3746
United Arab Emirates,ARE,2021-03-09,6325211,,,37460,32894,63.95,,,3326
United Arab Emirates,ARE,2021-03-10,6367861,,,42650,28504,64.38,,,2882
United Arab Emirates,ARE,2021-03-11,6407350,,,39489,29049,64.78,,,2937
United Arab Emirates,ARE,2021-03-12,6462887,,,55537,32510,65.35,,,3287
United Arab Emirates,ARE,2021-03-13,6516723,,,53836,35838,65.89,,,3624
United Arab Emirates,ARE,2021-03-14,6540912,,,24189,38272,66.13,,,3870
United Arab Emirates,ARE,2021-03-15,6578881,,,37969,41590,66.52,,,4205
United Arab Emirates,ARE,2021-03-16,6668627,,,89746,49059,67.43,,,4960
United Arab Emirates,ARE,2021-03-17,6830369,,,161742,66073,69.06,,,6681
United Arab Emirates,ARE,2021-03-18,6980466,,,150097,81874,70.58,,,8278
United Arab Emirates,ARE,2021-03-19,7124146,,,143680,94466,72.03,,,9551
United Arab Emirates,ARE,2021-03-20,7181056,,,56910,94905,72.61,,,9596
United Arab Emirates,ARE,2021-03-21,7298768,,,117712,108265,73.8,,,10946
United Arab Emirates,ARE,2021-03-22,7374725,,,75957,113692,74.56,,,11495
United Arab Emirates,ARE,2021-03-23,7477881,,,103156,115608,75.61,,,11689
United Arab Emirates,ARE,2021-03-24,7603328,,,125447,110423,76.88,,,11165
United Arab Emirates,ARE,2021-03-25,7730375,,,127047,107130,78.16,,,10832
United Arab Emirates,ARE,2021-03-26,7799517,,,69142,96482,78.86,,,9755
United Arab Emirates,ARE,2021-03-27,7959682,,,160165,111232,80.48,,,11246
United Arab Emirates,ARE,2021-03-28,8081751,,,122069,111855,81.71,,,11309
United Arab Emirates,ARE,2021-03-29,8133841,,,52090,108445,82.24,,,10965
United Arab Emirates,ARE,2021-03-30,8220783,,,86942,106129,83.12,,,10731
United Arab Emirates,ARE,2021-03-31,8308469,,,87686,100734,84.01,,,10185
United Arab Emirates,ARE,2021-04-01,8391302,,,82833,94418,84.84,,,9546
United Arab Emirates,ARE,2021-04-02,8491382,,,100080,98838,85.85,,,9993
United Arab Emirates,ARE,2021-04-03,8559291,,,67909,85658,86.54,,,8661
United Arab Emirates,ARE,2021-04-04,8578979,,,19688,71033,86.74,,,7182
United Arab Emirates,ARE,2021-04-05,8596722,,,17743,66126,86.92,,,6686
United Arab Emirates,ARE,2021-04-06,8659503,,,62781,62674,87.55,,,6337
United Arab Emirates,ARE,2021-04-07,8707073,,,47570,56943,88.04,,,5757
United Arab Emirates,ARE,2021-04-08,8889571,,,182498,71181,89.88,,,7197
United Arab Emirates,ARE,2021-04-09,8923543,,,33972,61737,90.22,,,6242
United Arab Emirates,ARE,2021-04-10,8975014,,,51471,59389,90.74,,,6005
United Arab Emirates,ARE,2021-04-11,9005444,,,30430,60924,91.05,,,6160
United Arab Emirates,ARE,2021-04-12,9037923,,,32479,63029,91.38,,,6373
United Arab Emirates,ARE,2021-04-13,9156728,,,118805,71032,92.58,,,7182
United Arab Emirates,ARE,2021-04-14,9295462,,,138734,84056,93.98,,,8499
United Arab Emirates,ARE,2021-04-15,9387344,,,91882,71110,94.91,,,7190
United Arab Emirates,ARE,2021-04-16,9489684,,,102340,80877,95.95,,,8177
United Arab Emirates,ARE,2021-04-17,9601463,,,111779,89493,97.08,,,9048
United Arab Emirates,ARE,2021-04-18,9630200,,,28737,89251,97.37,,,9024
United Arab Emirates,ARE,2021-04-19,9675205,,,45005,91040,97.82,,,9205
United Arab Emirates,ARE,2021-04-20,,5081853,3836521,,90125,,51.38,38.79,9112
United Arab Emirates,ARE,2021-04-21,9900002,,,,86363,100.1,,,8732
United Arab Emirates,ARE,2021-04-22,10001241,,,101239,87700,101.12,,,8867
United Arab Emirates,ARE,2021-04-23,10194266,,,193025,100655,103.07,,,10177
United Arab Emirates,ARE,2021-04-24,,,,,86228,,,,8718
United Arab Emirates,ARE,2021-04-25,10215846,,,,83664,103.29,,,8459
United Arab Emirates,ARE,2021-04-26,10254053,,,38207,82693,103.68,,,8361
United Arab Emirates,ARE,2021-04-27,10336214,,,82161,78373,104.51,,,7924
United Arab Emirates,ARE,2021-04-28,10466251,,,130037,80893,105.82,,,8179
United Arab Emirates,ARE,2021-04-29,10547584,,,81333,78049,106.64,,,7891
United Arab Emirates,ARE,2021-04-30,,,,,54929,,,,5554
United Arab Emirates,ARE,2021-05-01,10609950,,,,57842,107.28,,,5848
United Arab Emirates,ARE,2021-05-02,10634693,,,24743,59835,107.53,,,6050
United Arab Emirates,ARE,2021-05-03,10666924,,,32231,58982,107.85,,,5964
United Arab Emirates,ARE,2021-05-04,10779163,,,112239,63278,108.99,,,6398
United Arab Emirates,ARE,2021-05-05,10834453,,,55290,52600,109.55,,,5318
United Arab Emirates,ARE,2021-05-06,10907264,,,72811,51383,110.28,,,5195
United Arab Emirates,ARE,2021-05-07,11048547,,,141283,67111,111.71,,,6785
United Arab Emirates,ARE,2021-05-08,11126889,,,78342,73848,112.5,,,7467
United Arab Emirates,ARE,2021-05-09,11145934,,,19045,73034,112.69,,,7384
United Arab Emirates,ARE,2021-05-10,11186348,,,40414,74203,113.1,,,7503
United Arab Emirates,ARE,2021-05-11,11273344,,,86996,70597,113.98,,,7138
United Arab Emirates,ARE,2021-05-12,11366954,,,93610,76072,114.93,,,7691
United Arab Emirates,ARE,2021-05-13,11422565,,,55611,73614,115.49,,,7443
